timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572262408318,519,https://www.vodafone.com.au/plans-11,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,396,532,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,0,0,146
1572262408327,205,https://www.vodafone.com.au/plans-12,200,OK,Vodafone_10UserGroup 1-4,text,true,,10304,427,10,10,https://www.vodafone.com.au/images/0333_TelesalesLeadGen_Promobar-content-v2.png,205,0,145
1572262408341,106,https://www.vodafone.com.au/plans-13,200,OK,Vodafone_10UserGroup 1-4,text,true,,79635,432,10,10,https://www.vodafone.com.au/images/mobile/0333_TelesalesLeadGen_PromobarMobile-v2.png,43,0,0
1572262408447,54,https://www.vodafone.com.au/plans-14,200,OK,Vodafone_10UserGroup 1-4,text,true,,3246,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Families2.png,54,0,0
1572262408501,64,https://www.vodafone.com.au/plans-15,200,OK,Vodafone_10UserGroup 1-4,text,true,,2960,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Students2.png,64,0,0
1572262408532,105,https://www.vodafone.com.au/plans-16,200,OK,Vodafone_10UserGroup 1-4,text,true,,2800,414,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Roaming2.png,105,0,0
1572262408565,105,https://www.vodafone.com.au/plans-17,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,466,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,0,0,0
1572262408637,83,https://www.vodafone.com.au/plans-18,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,469,10,10,https://www.vodafone.com.au/sites/static/js/libraries/ngReact-vha.min.js,0,0,0
1572262408650,86,https://www.vodafone.com.au/plans-19,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,465,444,10,10,https://www.vodafone.com.au/analytics/js/an.js,0,0,0
1572262408670,150,https://www.vodafone.com.au/plans-20,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,381,557,10,10,https://customer.cludo.com/scripts/bundles/search-script.min.js,0,0,113
1572262407903,934,https://www.vodafone.com.au/plans,200,OK,Vodafone_10UserGroup 1-4,text,true,,726905,9620,10,10,https://www.vodafone.com.au/plans,159,0,115
1572262407903,239,https://www.vodafone.com.au/plans-0,200,OK,Vodafone_10UserGroup 1-4,text,true,,136691,380,10,10,https://www.vodafone.com.au/plans,159,0,115
1572262408144,166,https://www.vodafone.com.au/plans-1,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,455,10,10,https://www.vodafone.com.au/sites/static/seed/seed.min.css,0,0,129
1572262408144,36,https://www.vodafone.com.au/plans-2,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,467,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.css,0,0,0
1572262408144,129,https://www.vodafone.com.au/plans-3,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,382,554,10,10,https://customer.cludo.com/css/269/1761/cludo-search.min.css,0,0,75
1572262408144,159,https://www.vodafone.com.au/plans-4,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,436,453,10,10,https://www.vodafone.com.au/cs/static/mm/img/favicon.ico,0,0,129
1572262408144,183,https://www.vodafone.com.au/plans-5,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,516,442,10,10,https://auth.myvodafone.com.au/resources/js/embedded.js,0,0,141
1572262408144,174,https://www.vodafone.com.au/plans-6,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,453,10,10,https://www.vodafone.com.au/sites/static/js/aaa_login.js,0,0,140
1572262408180,161,https://www.vodafone.com.au/plans-7,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,470,10,10,https://www.vodafone.com.au/sites/static/js/libraries/jquery-1.8.3.min.js,0,0,116
1572262408274,477,https://www.vodafone.com.au/plans-8,200,OK,Vodafone_10UserGroup 1-4,text,true,,364522,422,10,10,https://www.vodafone.com.au/images/0689_ATL-Plans-Refresh_bannerdesktop.jpg,190,0,147
1572262408303,347,https://www.vodafone.com.au/plans-9,200,OK,Vodafone_10UserGroup 1-4,text,true,,121027,428,10,10,https://www.vodafone.com.au/images/mobile/0689_ATL-Plans-Refresh_bannermobile.jpg,185,0,143
1572262408311,402,https://www.vodafone.com.au/plans-10,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,396,525,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/Delivery.svg,0,0,135
1572262408318,519,https://www.vodafone.com.au/plans-11,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,396,532,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,0,0,146
1572262408327,205,https://www.vodafone.com.au/plans-12,200,OK,Vodafone_10UserGroup 1-4,text,true,,10304,427,10,10,https://www.vodafone.com.au/images/0333_TelesalesLeadGen_Promobar-content-v2.png,205,0,145
1572262408341,106,https://www.vodafone.com.au/plans-13,200,OK,Vodafone_10UserGroup 1-4,text,true,,79635,432,10,10,https://www.vodafone.com.au/images/mobile/0333_TelesalesLeadGen_PromobarMobile-v2.png,43,0,0
1572262408447,54,https://www.vodafone.com.au/plans-14,200,OK,Vodafone_10UserGroup 1-4,text,true,,3246,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Families2.png,54,0,0
1572262408501,64,https://www.vodafone.com.au/plans-15,200,OK,Vodafone_10UserGroup 1-4,text,true,,2960,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Students2.png,64,0,0
1572262408532,105,https://www.vodafone.com.au/plans-16,200,OK,Vodafone_10UserGroup 1-4,text,true,,2800,414,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Roaming2.png,105,0,0
1572262408565,105,https://www.vodafone.com.au/plans-17,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,466,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,0,0,0
1572262408637,83,https://www.vodafone.com.au/plans-18,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,458,469,10,10,https://www.vodafone.com.au/sites/static/js/libraries/ngReact-vha.min.js,0,0,0
1572262408650,86,https://www.vodafone.com.au/plans-19,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,465,444,10,10,https://www.vodafone.com.au/analytics/js/an.js,0,0,0
1572262408670,150,https://www.vodafone.com.au/plans-20,304,Not Modified,Vodafone_10UserGroup 1-4,,true,,381,557,10,10,https://customer.cludo.com/scripts/bundles/search-script.min.js,0,0,113
1572262408837,759,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,804531,239,10,10,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,40,0,0
1572262408837,759,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,804531,239,10,10,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,40,0,0
1572262409596,218,https://www.vodafone.com.au/api/mobile_plans_fr.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,279433,234,10,10,https://www.vodafone.com.au/api/mobile_plans_fr.json,57,0,0
1572262409596,218,https://www.vodafone.com.au/api/mobile_plans_fr.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,279433,234,10,10,https://www.vodafone.com.au/api/mobile_plans_fr.json,57,0,0
1572262409815,61,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,43120,318,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,43,0,0
1572262409815,61,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,43120,318,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,43,0,0
1572262409876,66,https://www.vodafone.com.au/crowd/config/dcp1851mbb.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,45928,315,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mbb.json,46,0,0
1572262409876,66,https://www.vodafone.com.au/crowd/config/dcp1851mbb.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,45928,315,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mbb.json,46,0,0
1572262409942,51,https://www.vodafone.com.au/crowd/config/dcp1851tablet.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,10557,318,10,10,https://www.vodafone.com.au/crowd/config/dcp1851tablet.json,51,0,0
1572262409942,51,https://www.vodafone.com.au/crowd/config/dcp1851tablet.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,10557,318,10,10,https://www.vodafone.com.au/crowd/config/dcp1851tablet.json,51,0,0
1572262409994,43,https://www.vodafone.com.au/crowd/config/dcp1851nbn.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,7991,315,10,10,https://www.vodafone.com.au/crowd/config/dcp1851nbn.json,43,0,0
1572262409994,43,https://www.vodafone.com.au/crowd/config/dcp1851nbn.json,200,OK,Vodafone_10UserGroup 1-4,text,true,,7991,315,10,10,https://www.vodafone.com.au/crowd/config/dcp1851nbn.json,43,0,0
1572262410038,31,https://www.vodafone.com.au/vcalightbox/bundleandsave,200,OK,Vodafone_10UserGroup 1-4,text,true,,4792,235,10,10,https://www.vodafone.com.au/vcalightbox/bundleandsave,31,0,0
1572262410038,31,https://www.vodafone.com.au/vcalightbox/bundleandsave,200,OK,Vodafone_10UserGroup 1-4,text,true,,4792,235,10,10,https://www.vodafone.com.au/vcalightbox/bundleandsave,31,0,0
1572262316421,2163,PhonePlans,200,"Number of samples in transaction : 8, number of failing samples : 0",Vodafone_10UserGroup 1-4,,true,,1923257,11594,10,10,null,470,91485,115
1572262316421,2163,PhonePlans,200,"Number of samples in transaction : 8, number of failing samples : 0",Vodafone_10UserGroup 1-4,,true,,1923257,11594,10,10,null,470,91485,115
1572262424421,1135,https://www.vodafone.com.au/plans,200,OK,Vodafone_10UserGroup 1-1,text,true,,726912,9620,10,10,https://www.vodafone.com.au/plans,179,0,96
1572262424421,279,https://www.vodafone.com.au/plans-0,200,OK,Vodafone_10UserGroup 1-1,text,true,,136691,380,10,10,https://www.vodafone.com.au/plans,179,0,96
1572262424702,156,https://www.vodafone.com.au/plans-1,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,455,10,10,https://www.vodafone.com.au/sites/static/seed/seed.min.css,0,0,124
1572262424702,32,https://www.vodafone.com.au/plans-2,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,467,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.css,0,0,0
1572262424702,134,https://www.vodafone.com.au/plans-3,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,382,554,10,10,https://customer.cludo.com/css/269/1761/cludo-search.min.css,0,0,83
1572262424702,149,https://www.vodafone.com.au/plans-4,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,436,453,10,10,https://www.vodafone.com.au/cs/static/mm/img/favicon.ico,0,0,110
1572262424703,161,https://www.vodafone.com.au/plans-5,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,516,442,10,10,https://auth.myvodafone.com.au/resources/js/embedded.js,0,0,126
1572262424703,140,https://www.vodafone.com.au/plans-6,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,453,10,10,https://www.vodafone.com.au/sites/static/js/aaa_login.js,0,0,106
1572262424734,135,https://www.vodafone.com.au/plans-7,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,470,10,10,https://www.vodafone.com.au/sites/static/js/libraries/jquery-1.8.3.min.js,0,0,101
1572262424836,682,https://www.vodafone.com.au/plans-8,200,OK,Vodafone_10UserGroup 1-1,text,true,,364522,422,10,10,https://www.vodafone.com.au/images/0689_ATL-Plans-Refresh_bannerdesktop.jpg,180,0,115
1572262424843,564,https://www.vodafone.com.au/plans-9,200,OK,Vodafone_10UserGroup 1-1,text,true,,121027,428,10,10,https://www.vodafone.com.au/images/mobile/0689_ATL-Plans-Refresh_bannermobile.jpg,198,0,118
1572262424852,348,https://www.vodafone.com.au/plans-10,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,396,525,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/Delivery.svg,0,0,115
1572262424858,356,https://www.vodafone.com.au/plans-11,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,396,532,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,0,0,152
1572262424864,203,https://www.vodafone.com.au/plans-12,200,OK,Vodafone_10UserGroup 1-1,text,true,,10304,427,10,10,https://www.vodafone.com.au/images/0333_TelesalesLeadGen_Promobar-content-v2.png,203,0,147
1572262424869,97,https://www.vodafone.com.au/plans-13,200,OK,Vodafone_10UserGroup 1-1,text,true,,79642,432,10,10,https://www.vodafone.com.au/images/mobile/0333_TelesalesLeadGen_PromobarMobile-v2.png,44,0,0
1572262424967,75,https://www.vodafone.com.au/plans-14,200,OK,Vodafone_10UserGroup 1-1,text,true,,3246,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Families2.png,75,0,0
1572262425042,128,https://www.vodafone.com.au/plans-15,200,OK,Vodafone_10UserGroup 1-1,text,true,,2960,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Students2.png,128,0,0
1572262425068,111,https://www.vodafone.com.au/plans-16,200,OK,Vodafone_10UserGroup 1-1,text,true,,2800,414,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Roaming2.png,111,0,0
1572262425170,254,https://www.vodafone.com.au/plans-17,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,466,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,0,0,0
1572262425179,278,https://www.vodafone.com.au/plans-18,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,469,10,10,https://www.vodafone.com.au/sites/static/js/libraries/ngReact-vha.min.js,0,0,0
1572262425200,261,https://www.vodafone.com.au/plans-19,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,465,444,10,10,https://www.vodafone.com.au/analytics/js/an.js,0,0,0
1572262425215,341,https://www.vodafone.com.au/plans-20,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,381,557,10,10,https://customer.cludo.com/scripts/bundles/search-script.min.js,0,0,303
1572262424421,1135,https://www.vodafone.com.au/plans,200,OK,Vodafone_10UserGroup 1-1,text,true,,726912,9620,10,10,https://www.vodafone.com.au/plans,179,0,96
1572262424421,279,https://www.vodafone.com.au/plans-0,200,OK,Vodafone_10UserGroup 1-1,text,true,,136691,380,10,10,https://www.vodafone.com.au/plans,179,0,96
1572262424702,156,https://www.vodafone.com.au/plans-1,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,455,10,10,https://www.vodafone.com.au/sites/static/seed/seed.min.css,0,0,124
1572262424702,32,https://www.vodafone.com.au/plans-2,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,467,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.css,0,0,0
1572262424702,134,https://www.vodafone.com.au/plans-3,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,382,554,10,10,https://customer.cludo.com/css/269/1761/cludo-search.min.css,0,0,83
1572262424702,149,https://www.vodafone.com.au/plans-4,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,436,453,10,10,https://www.vodafone.com.au/cs/static/mm/img/favicon.ico,0,0,110
1572262424703,161,https://www.vodafone.com.au/plans-5,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,516,442,10,10,https://auth.myvodafone.com.au/resources/js/embedded.js,0,0,126
1572262424703,140,https://www.vodafone.com.au/plans-6,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,453,10,10,https://www.vodafone.com.au/sites/static/js/aaa_login.js,0,0,106
1572262424734,135,https://www.vodafone.com.au/plans-7,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,470,10,10,https://www.vodafone.com.au/sites/static/js/libraries/jquery-1.8.3.min.js,0,0,101
1572262424836,682,https://www.vodafone.com.au/plans-8,200,OK,Vodafone_10UserGroup 1-1,text,true,,364522,422,10,10,https://www.vodafone.com.au/images/0689_ATL-Plans-Refresh_bannerdesktop.jpg,180,0,115
1572262424843,564,https://www.vodafone.com.au/plans-9,200,OK,Vodafone_10UserGroup 1-1,text,true,,121027,428,10,10,https://www.vodafone.com.au/images/mobile/0689_ATL-Plans-Refresh_bannermobile.jpg,198,0,118
1572262424852,348,https://www.vodafone.com.au/plans-10,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,396,525,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/Delivery.svg,0,0,115
1572262424858,356,https://www.vodafone.com.au/plans-11,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,396,532,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,0,0,152
1572262424864,203,https://www.vodafone.com.au/plans-12,200,OK,Vodafone_10UserGroup 1-1,text,true,,10304,427,10,10,https://www.vodafone.com.au/images/0333_TelesalesLeadGen_Promobar-content-v2.png,203,0,147
1572262424869,97,https://www.vodafone.com.au/plans-13,200,OK,Vodafone_10UserGroup 1-1,text,true,,79642,432,10,10,https://www.vodafone.com.au/images/mobile/0333_TelesalesLeadGen_PromobarMobile-v2.png,44,0,0
1572262424967,75,https://www.vodafone.com.au/plans-14,200,OK,Vodafone_10UserGroup 1-1,text,true,,3246,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Families2.png,75,0,0
1572262425042,128,https://www.vodafone.com.au/plans-15,200,OK,Vodafone_10UserGroup 1-1,text,true,,2960,415,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Students2.png,128,0,0
1572262425068,111,https://www.vodafone.com.au/plans-16,200,OK,Vodafone_10UserGroup 1-1,text,true,,2800,414,10,10,https://www.vodafone.com.au/images/0339_SegmentsABtest-Roaming2.png,111,0,0
1572262425170,254,https://www.vodafone.com.au/plans-17,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,466,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,0,0,0
1572262425179,278,https://www.vodafone.com.au/plans-18,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,458,469,10,10,https://www.vodafone.com.au/sites/static/js/libraries/ngReact-vha.min.js,0,0,0
1572262425200,261,https://www.vodafone.com.au/plans-19,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,465,444,10,10,https://www.vodafone.com.au/analytics/js/an.js,0,0,0
1572262425215,341,https://www.vodafone.com.au/plans-20,304,Not Modified,Vodafone_10UserGroup 1-1,,true,,381,557,10,10,https://customer.cludo.com/scripts/bundles/search-script.min.js,0,0,303
1572262425557,498,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,804531,239,10,10,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,46,0,0
1572262425557,498,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,804531,239,10,10,https://www.vodafone.com.au/api/mobile_plans_full_fr.json,46,0,0
1572262426056,186,https://www.vodafone.com.au/api/mobile_plans_fr.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,279433,234,10,10,https://www.vodafone.com.au/api/mobile_plans_fr.json,41,0,0
1572262426056,186,https://www.vodafone.com.au/api/mobile_plans_fr.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,279433,234,10,10,https://www.vodafone.com.au/api/mobile_plans_fr.json,41,0,0
1572262426242,67,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,43120,318,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,64,0,0
1572262426242,67,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,43120,318,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mobile.json,64,0,0
1572262426309,59,https://www.vodafone.com.au/crowd/config/dcp1851mbb.json,200,OK,Vodafone_10UserGroup 1-1,text,true,,45921,315,10,10,https://www.vodafone.com.au/crowd/config/dcp1851mbb.json,42,0,0
